--- Terminal: 1 ---
[2026-05-13 08:07:57] Decode batch, #running-req: 24, #full token: 2121045, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1779.52, #queue-req: 8, 
[2026-05-13 08:07:58] Decode batch, #running-req: 24, #full token: 2122805, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1779.10, #queue-req: 8, 
[2026-05-13 08:07:59] Decode batch, #running-req: 24, #full token: 2124565, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1780.16, #queue-req: 8, 
[2026-05-13 08:08:00] Decode batch, #running-req: 24, #full token: 2126325, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1780.94, #queue-req: 8, 
[2026-05-13 08:08:01] Decode batch, #running-req: 24, #full token: 2128085, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1778.88, #queue-req: 8, 
[2026-05-13 08:08:02] Decode batch, #running-req: 24, #full token: 2129845, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1780.32, #queue-req: 8, 
[2026-05-13 08:08:03] Decode batch, #running-req: 24, #full token: 2131605, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1780.18, #queue-req: 8, 
[2026-05-13 08:08:04] Decode batch, #running-req: 24, #full token: 2133365, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1780.04, #queue-req: 8, 
[2026-05-13 08:08:05] Decode batch, #running-req: 24, #full token: 2135125, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1776.32, #queue-req: 8, 
[2026-05-13 08:08:06] Decode batch, #running-req: 24, #full token: 2136885, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1774.12, #queue-req: 8, 
[2026-05-13 08:08:07] Decode batch, #running-req: 24, #full token: 2138645, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1774.35, #queue-req: 8, 
[2026-05-13 08:08:08] Decode batch, #running-req: 24, #full token: 2140405, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1775.11, #queue-req: 8, 
[2026-05-13 08:08:09] Decode batch, #running-req: 24, #full token: 2142165, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1775.92, #queue-req: 8, 
[2026-05-13 08:08:10] Decode batch, #running-req: 24, #full token: 2143925, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1775.36, #queue-req: 8, 
[2026-05-13 08:08:11] Decode batch, #running-req: 24, #full token: 2145685, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1775.45, #queue-req: 8, 
[2026-05-13 08:08:12] Decode batch, #running-req: 24, #full token: 2147445, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1775.39, #queue-req: 8, 
[2026-05-13 08:08:13] Decode batch, #running-req: 24, #full token: 2149205, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1775.03, #queue-req: 8, 
[2026-05-13 08:08:14] Decode batch, #running-req: 24, #full token: 2150965, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1774.70, #queue-req: 8, 
[2026-05-13 08:08:15] Decode batch, #running-req: 24, #full token: 2152725, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1770.34, #queue-req: 8, 
[2026-05-13 08:08:16] Decode batch, #running-req: 24, #full token: 2154485, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1769.32, #queue-req: 8, 
[2026-05-13 08:08:17] Decode batch, #running-req: 24, #full token: 2156245, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1768.34, #queue-req: 8, 
[2026-05-13 08:08:18] Decode batch, #running-req: 24, #full token: 2158005, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1768.78, #queue-req: 8, 
[2026-05-13 08:08:19] Decode batch, #running-req: 24, #full token: 2159765, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1769.94, #queue-req: 8, 
[2026-05-13 08:08:20] Decode batch, #running-req: 24, #full token: 2161525, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1769.12, #queue-req: 8, 
[2026-05-13 08:08:21] Decode batch, #running-req: 24, #full token: 2163285, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1768.94, #queue-req: 8, 
[2026-05-13 08:08:22] Decode batch, #running-req: 24, #full token: 2165045, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1770.40, #queue-req: 8, 
[2026-05-13 08:08:23] Decode batch, #running-req: 24, #full token: 2166805, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1769.03, #queue-req: 8, 
[2026-05-13 08:08:24] Decode batch, #running-req: 24, #full token: 2168565, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1768.27, #queue-req: 8, 
[2026-05-13 08:08:25] Decode batch, #running-req: 24, #full token: 2170325, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1765.79, #queue-req: 8, 
[2026-05-13 08:08:26] Decode batch, #running-req: 24, #full token: 2172085, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1764.05, #queue-req: 8, 
[2026-05-13 08:08:27] Decode batch, #running-req: 24, #full token: 2173845, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1763.34, #queue-req: 8, 
[2026-05-13 08:08:28] Decode batch, #running-req: 24, #full token: 2175605, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1765.71, #queue-req: 8, 
[2026-05-13 08:08:29] Decode batch, #running-req: 24, #full token: 2177365, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1765.52, #queue-req: 8, 
[2026-05-13 08:08:30] Decode batch, #running-req: 24, #full token: 2179125, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1763.55, #queue-req: 8, 
[2026-05-13 08:08:31] Decode batch, #running-req: 24, #full token: 2180885, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1764.49, #queue-req: 8, 
[2026-05-13 08:08:32] Decode batch, #running-req: 24, #full token: 2182645, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1764.94, #queue-req: 8, 
[2026-05-13 08:08:33] Decode batch, #running-req: 24, #full token: 2184405, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1763.12, #queue-req: 8, 
[2026-05-13 08:08:34] Decode batch, #running-req: 24, #full token: 2186165, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1761.13, #queue-req: 8, 
[2026-05-13 08:08:35] Decode batch, #running-req: 24, #full token: 2187925, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1759.00, #queue-req: 8, 
[2026-05-13 08:08:36] Decode batch, #running-req: 24, #full token: 2189685, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1758.21, #queue-req: 8, 
[2026-05-13 08:08:37] Decode batch, #running-req: 24, #full token: 2191445, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1756.64, #queue-req: 8, 
[2026-05-13 08:08:38] Decode batch, #running-req: 24, #full token: 2193205, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1756.50, #queue-req: 8, 
[2026-05-13 08:08:39] Decode batch, #running-req: 24, #full token: 2194965, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1757.13, #queue-req: 8, 
[2026-05-13 08:08:40] Decode batch, #running-req: 24, #full token: 2196725, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1755.93, #queue-req: 8, 
[2026-05-13 08:08:41] Decode batch, #running-req: 24, #full token: 2198485, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1756.36, #queue-req: 8, 
[2026-05-13 08:08:42] Decode batch, #running-req: 24, #full token: 2200245, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1755.77, #queue-req: 8, 
[2026-05-13 08:08:43] Decode batch, #running-req: 24, #full token: 2202005, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1754.40, #queue-req: 8, 
[2026-05-13 08:08:44] Decode batch, #running-req: 24, #full token: 2203765, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1750.59, #queue-req: 8, 
[2026-05-13 08:08:45] Decode batch, #running-req: 24, #full token: 2205525, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1751.30, #queue-req: 8, 
[2026-05-13 08:08:46] Decode batch, #running-req: 24, #full token: 2207285, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1749.92, #queue-req: 8, 
[2026-05-13 08:08:47] Decode batch, #running-req: 24, #full token: 2209045, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1751.10, #queue-req: 8, 
[2026-05-13 08:08:48] Decode batch, #running-req: 24, #full token: 2210805, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1750.92, #queue-req: 8, 
[2026-05-13 08:08:49] Decode batch, #running-req: 24, #full token: 2212565, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1751.61, #queue-req: 8, 
[2026-05-13 08:08:50] Decode batch, #running-req: 24, #full token: 2214325, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1750.74, #queue-req: 8, 
[2026-05-13 08:08:51] Decode batch, #running-req: 24, #full token: 2216085, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1751.42, #queue-req: 8, 
[2026-05-13 08:08:52] Decode batch, #running-req: 24, #full token: 2217845, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1752.60, #queue-req: 8, 
[2026-05-13 08:08:53] Decode batch, #running-req: 24, #full token: 2219605, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1749.88, #queue-req: 8, 
[2026-05-13 08:08:54] Decode batch, #running-req: 24, #full token: 2221365, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1747.24, #queue-req: 8, 
[2026-05-13 08:08:55] Decode batch, #running-req: 24, #full token: 2223125, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1746.25, #queue-req: 8, 
[2026-05-13 08:08:56] Decode batch, #running-req: 24, #full token: 2224885, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1746.93, #queue-req: 8, 
[2026-05-13 08:08:57] Decode batch, #running-req: 24, #full token: 2226645, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1747.19, #queue-req: 8, 
[2026-05-13 08:08:58] Decode batch, #running-req: 24, #full token: 2228405, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1747.29, #queue-req: 8, 
[2026-05-13 08:08:59] Decode batch, #running-req: 24, #full token: 2230165, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1746.51, #queue-req: 8, 
[2026-05-13 08:09:00] Decode batch, #running-req: 24, #full token: 2231925, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1746.19, #queue-req: 8, 
[2026-05-13 08:09:01] Decode batch, #running-req: 24, #full token: 2233685, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1745.84, #queue-req: 8, 
[2026-05-13 08:09:02] Decode batch, #running-req: 24, #full token: 2235445, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1743.95, #queue-req: 8, 
[2026-05-13 08:09:03] Decode batch, #running-req: 24, #full token: 2237205, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1741.87, #queue-req: 8, 
[2026-05-13 08:09:04] Decode batch, #running-req: 24, #full token: 2238965, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1742.34, #queue-req: 8, 
[2026-05-13 08:09:05] Decode batch, #running-req: 24, #full token: 2240725, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1742.29, #queue-req: 8, 
[2026-05-13 08:09:06] Decode batch, #running-req: 24, #full token: 2242485, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1740.78, #queue-req: 8, 
[2026-05-13 08:09:07] Decode batch, #running-req: 24, #full token: 2244245, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1741.30, #queue-req: 8, 
[2026-05-13 08:09:08] Decode batch, #running-req: 24, #full token: 2246005, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1740.96, #queue-req: 8, 
[2026-05-13 08:09:09] Decode batch, #running-req: 24, #full token: 2247765, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1741.24, #queue-req: 8, 
[2026-05-13 08:09:10] Decode batch, #running-req: 24, #full token: 2249525, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1742.97, #queue-req: 8, 
[2026-05-13 08:09:11] Decode batch, #running-req: 24, #full token: 2251285, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1737.51, #queue-req: 8, 
[2026-05-13 08:09:12] Decode batch, #running-req: 24, #full token: 2253045, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1735.70, #queue-req: 8, 
[2026-05-13 08:09:13] Decode batch, #running-req: 24, #full token: 2254805, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1736.29, #queue-req: 8, 
[2026-05-13 08:09:14] Decode batch, #running-req: 24, #full token: 2256565, full token usage: 0.14, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1737.44, #queue-req: 8, 
[2026-05-13 08:09:15] Decode batch, #running-req: 24, #full token: 2258325, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1736.70, #queue-req: 8, 
[2026-05-13 08:09:16] Decode batch, #running-req: 24, #full token: 2260085, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1738.53, #queue-req: 8, 
[2026-05-13 08:09:17] Decode batch, #running-req: 24, #full token: 2261845, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1734.88, #queue-req: 8, 
[2026-05-13 08:09:18] Decode batch, #running-req: 24, #full token: 2263605, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1736.03, #queue-req: 8, 
[2026-05-13 08:09:19] Decode batch, #running-req: 24, #full token: 2265365, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1738.68, #queue-req: 8, 
[2026-05-13 08:09:20] Decode batch, #running-req: 24, #full token: 2267125, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1736.55, #queue-req: 8, 
[2026-05-13 08:09:22] Decode batch, #running-req: 24, #full token: 2268885, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1730.81, #queue-req: 8, 
[2026-05-13 08:09:23] Decode batch, #running-req: 24, #full token: 2270645, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1733.44, #queue-req: 8, 
[2026-05-13 08:09:24] Decode batch, #running-req: 24, #full token: 2272405, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1731.22, #queue-req: 8, 
[2026-05-13 08:09:25] Decode batch, #running-req: 24, #full token: 2274165, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1730.88, #queue-req: 8, 
[2026-05-13 08:09:26] Decode batch, #running-req: 24, #full token: 2275925, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1731.07, #queue-req: 8, 
[2026-05-13 08:09:27] Decode batch, #running-req: 24, #full token: 2277685, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1731.50, #queue-req: 8, 
[2026-05-13 08:09:28] Decode batch, #running-req: 24, #full token: 2279445, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1731.05, #queue-req: 8, 
[2026-05-13 08:09:29] Decode batch, #running-req: 24, #full token: 2281205, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1730.40, #queue-req: 8, 
[2026-05-13 08:09:30] Decode batch, #running-req: 24, #full token: 2282965, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1731.79, #queue-req: 8, 
[2026-05-13 08:09:31] Decode batch, #running-req: 24, #full token: 2284725, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1730.44, #queue-req: 8, 
[2026-05-13 08:09:32] Decode batch, #running-req: 24, #full token: 2286485, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1728.96, #queue-req: 8, 
[2026-05-13 08:09:33] Decode batch, #running-req: 24, #full token: 2288245, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1725.35, #queue-req: 8, 
[2026-05-13 08:09:34] Decode batch, #running-req: 24, #full token: 2290005, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1729.63, #queue-req: 8, 
[2026-05-13 08:09:35] Decode batch, #running-req: 24, #full token: 2291765, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1726.43, #queue-req: 8, 
[2026-05-13 08:09:36] Decode batch, #running-req: 24, #full token: 2293525, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1726.37, #queue-req: 8, 
[2026-05-13 08:09:37] Decode batch, #running-req: 24, #full token: 2295285, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1725.55, #queue-req: 8, 
[2026-05-13 08:09:38] Decode batch, #running-req: 24, #full token: 2297045, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1725.87, #queue-req: 8, 
[2026-05-13 08:09:39] Decode batch, #running-req: 24, #full token: 2298805, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1725.10, #queue-req: 8, 
[2026-05-13 08:09:40] Decode batch, #running-req: 24, #full token: 2300565, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1728.16, #queue-req: 8, 
[2026-05-13 08:09:41] Decode batch, #running-req: 24, #full token: 2302325, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1726.82, #queue-req: 8, 
[2026-05-13 08:09:42] Decode batch, #running-req: 24, #full token: 2304085, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1726.33, #queue-req: 8, 
[2026-05-13 08:09:43] Decode batch, #running-req: 24, #full token: 2305845, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1726.63, #queue-req: 8, 
[2026-05-13 08:09:44] Decode batch, #running-req: 24, #full token: 2307605, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1724.21, #queue-req: 8, 
[2026-05-13 08:09:45] Decode batch, #running-req: 24, #full token: 2309365, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1726.30, #queue-req: 8, 
[2026-05-13 08:09:46] Decode batch, #running-req: 24, #full token: 2311125, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1722.84, #queue-req: 8, 
[2026-05-13 08:09:47] Decode batch, #running-req: 24, #full token: 2312885, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1719.94, #queue-req: 8, 
[2026-05-13 08:09:48] Decode batch, #running-req: 24, #full token: 2314645, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1720.85, #queue-req: 8, 
[2026-05-13 08:09:49] Decode batch, #running-req: 24, #full token: 2316405, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1723.65, #queue-req: 8, 
[2026-05-13 08:09:50] Decode batch, #running-req: 24, #full token: 2318165, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1722.31, #queue-req: 8, 
[2026-05-13 08:09:51] Decode batch, #running-req: 24, #full token: 2319925, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1717.76, #queue-req: 8, 
[2026-05-13 08:09:52] Decode batch, #running-req: 24, #full token: 2321685, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1716.72, #queue-req: 8, 
[2026-05-13 08:09:53] Decode batch, #running-req: 24, #full token: 2323445, full token usage: 0.15, mamba num: 24, mamba usage: 1.00, accept len: 1.83, accept rate: 0.92, cuda graph: False, gen throughput (token/s): 1717.48, #queue-req: 8, 
